count,OAREA,OCITY,OPROV,DAREA,DCITY,DPROV
"45",钟楼区,常州市,江苏省,浦东新区,上海市,上海市
"53",新北区,常州市,江苏省,浦东新区,上海市,上海市
"89",武进区,常州市,江苏省,浦东新区,上海市,上海市
"30",金坛区,常州市,江苏省,浦东新区,上海市,上海市
"42",溧阳市,常州市,江苏省,浦东新区,上海市,上海市
"215",虎丘区,苏州市,江苏省,浦东新区,上海市,上海市
"363",吴中区,苏州市,江苏省,浦东新区,上海市,上海市
"122",相城区,苏州市,江苏省,浦东新区,上海市,上海市
"813",姑苏区,苏州市,江苏省,浦东新区,上海市,上海市
"179",吴江区,苏州市,江苏省,浦东新区,上海市,上海市
"190",常熟市,苏州市,江苏省,浦东新区,上海市,上海市
"95",张家港市,苏州市,江苏省,浦东新区,上海市,上海市
"1032",昆山市,苏州市,江苏省,浦东新区,上海市,上海市
"213",太仓市,苏州市,江苏省,浦东新区,上海市,上海市
"143",崇川区,南通市,江苏省,浦东新区,上海市,上海市
"36",港闸区,南通市,江苏省,浦东新区,上海市,上海市
"111",通州区,南通市,江苏省,浦东新区,上海市,上海市
"55",如东县,南通市,江苏省,浦东新区,上海市,上海市
"264",启东市,南通市,江苏省,浦东新区,上海市,上海市
"64",如皋市,南通市,江苏省,浦东新区,上海市,上海市
"125",海门市,南通市,江苏省,浦东新区,上海市,上海市
"65",海安市,南通市,江苏省,浦东新区,上海市,上海市
"36",广陵区,扬州市,江苏省,浦东新区,上海市,上海市
"56",邗江区,扬州市,江苏省,浦东新区,上海市,上海市
"48",江都区,扬州市,江苏省,浦东新区,上海市,上海市
"22",宝应县,扬州市,江苏省,浦东新区,上海市,上海市
"17",仪征市,扬州市,江苏省,浦东新区,上海市,上海市
"34",高邮市,扬州市,江苏省,浦东新区,上海市,上海市
"32",京口区,镇江市,江苏省,浦东新区,上海市,上海市
"23",润州区,镇江市,江苏省,浦东新区,上海市,上海市
"14",丹徒区,镇江市,江苏省,浦东新区,上海市,上海市
"27",丹阳市,镇江市,江苏省,浦东新区,上海市,上海市
"7",扬中市,镇江市,江苏省,浦东新区,上海市,上海市
"20",句容市,镇江市,江苏省,浦东新区,上海市,上海市
"42",海陵区,泰州市,江苏省,浦东新区,上海市,上海市
"11",高港区,泰州市,江苏省,浦东新区,上海市,上海市
"29",姜堰区,泰州市,江苏省,浦东新区,上海市,上海市
"53",兴化市,泰州市,江苏省,浦东新区,上海市,上海市
"39",靖江市,泰州市,江苏省,浦东新区,上海市,上海市
"51",泰兴市,泰州市,江苏省,浦东新区,上海市,上海市
"68",黄浦区,上海市,上海市,金山区,上海市,上海市
"173",徐汇区,上海市,上海市,金山区,上海市,上海市
"145",长宁区,上海市,上海市,金山区,上海市,上海市
"109",静安区,上海市,上海市,金山区,上海市,上海市
"157",普陀区,上海市,上海市,金山区,上海市,上海市
"78",虹口区,上海市,上海市,金山区,上海市,上海市
"138",杨浦区,上海市,上海市,金山区,上海市,上海市
"881",闵行区,上海市,上海市,金山区,上海市,上海市
"317",宝山区,上海市,上海市,金山区,上海市,上海市
"180",嘉定区,上海市,上海市,金山区,上海市,上海市
"866",浦东新区,上海市,上海市,金山区,上海市,上海市
"154043",金山区,上海市,上海市,金山区,上海市,上海市
"1288",松江区,上海市,上海市,金山区,上海市,上海市
"274",青浦区,上海市,上海市,金山区,上海市,上海市
"1910",奉贤区,上海市,上海市,金山区,上海市,上海市
"22",崇明区,上海市,上海市,金山区,上海市,上海市
"1",玄武区,南京市,江苏省,金山区,上海市,上海市
"4",秦淮区,南京市,江苏省,金山区,上海市,上海市
"2",鼓楼区,南京市,江苏省,金山区,上海市,上海市
"7",浦口区,南京市,江苏省,金山区,上海市,上海市
"6",栖霞区,南京市,江苏省,金山区,上海市,上海市
"7",雨花台区,南京市,江苏省,金山区,上海市,上海市
"8",江宁区,南京市,江苏省,金山区,上海市,上海市
"10",六合区,南京市,江苏省,金山区,上海市,上海市
"1",溧水区,南京市,江苏省,金山区,上海市,上海市
"2",高淳区,南京市,江苏省,金山区,上海市,上海市
"5",锡山区,无锡市,江苏省,金山区,上海市,上海市
"11",惠山区,无锡市,江苏省,金山区,上海市,上海市
"11",滨湖区,无锡市,江苏省,金山区,上海市,上海市
"3",梁溪区,无锡市,江苏省,金山区,上海市,上海市
"9",新吴区,无锡市,江苏省,金山区,上海市,上海市
"7",江阴市,无锡市,江苏省,金山区,上海市,上海市
"3",宜兴市,无锡市,江苏省,金山区,上海市,上海市
"5",天宁区,常州市,江苏省,金山区,上海市,上海市
"3",钟楼区,常州市,江苏省,金山区,上海市,上海市
"6",新北区,常州市,江苏省,金山区,上海市,上海市
"5",武进区,常州市,江苏省,金山区,上海市,上海市
"2",金坛区,常州市,江苏省,金山区,上海市,上海市
"2",溧阳市,常州市,江苏省,金山区,上海市,上海市
"9",虎丘区,苏州市,江苏省,金山区,上海市,上海市
"17",吴中区,苏州市,江苏省,金山区,上海市,上海市
"16",相城区,苏州市,江苏省,金山区,上海市,上海市
"30",姑苏区,苏州市,江苏省,金山区,上海市,上海市
"25",吴江区,苏州市,江苏省,金山区,上海市,上海市
"16",常熟市,苏州市,江苏省,金山区,上海市,上海市
"7",张家港市,苏州市,江苏省,金山区,上海市,上海市
"69",昆山市,苏州市,江苏省,金山区,上海市,上海市
"18",太仓市,苏州市,江苏省,金山区,上海市,上海市
"5",崇川区,南通市,江苏省,金山区,上海市,上海市
"1",港闸区,南通市,江苏省,金山区,上海市,上海市
"7",通州区,南通市,江苏省,金山区,上海市,上海市
"2",如东县,南通市,江苏省,金山区,上海市,上海市
"7",启东市,南通市,江苏省,金山区,上海市,上海市
"7",如皋市,南通市,江苏省,金山区,上海市,上海市
"8",海门市,南通市,江苏省,金山区,上海市,上海市
"4",海安市,南通市,江苏省,金山区,上海市,上海市
"3",邗江区,扬州市,江苏省,金山区,上海市,上海市
"3",江都区,扬州市,江苏省,金山区,上海市,上海市
"2",宝应县,扬州市,江苏省,金山区,上海市,上海市
"2",仪征市,扬州市,江苏省,金山区,上海市,上海市
"2",高邮市,扬州市,江苏省,金山区,上海市,上海市
"2",京口区,镇江市,江苏省,金山区,上海市,上海市
"1",丹徒区,镇江市,江苏省,金山区,上海市,上海市
"1",丹阳市,镇江市,江苏省,金山区,上海市,上海市
"2",扬中市,镇江市,江苏省,金山区,上海市,上海市
"3",海陵区,泰州市,江苏省,金山区,上海市,上海市
"2",高港区,泰州市,江苏省,金山区,上海市,上海市
"2",姜堰区,泰州市,江苏省,金山区,上海市,上海市
"5",兴化市,泰州市,江苏省,金山区,上海市,上海市
"7",泰兴市,泰州市,江苏省,金山区,上海市,上海市
"826",黄浦区,上海市,上海市,松江区,上海市,上海市
"1840",徐汇区,上海市,上海市,松江区,上海市,上海市
"1080",长宁区,上海市,上海市,松江区,上海市,上海市
"892",静安区,上海市,上海市,松江区,上海市,上海市
"1109",普陀区,上海市,上海市,松江区,上海市,上海市
"413",虹口区,上海市,上海市,松江区,上海市,上海市
"528",杨浦区,上海市,上海市,松江区,上海市,上海市
"9406",闵行区,上海市,上海市,松江区,上海市,上海市
"1236",宝山区,上海市,上海市,松江区,上海市,上海市
"1350",嘉定区,上海市,上海市,松江区,上海市,上海市
"5584",浦东新区,上海市,上海市,松江区,上海市,上海市
"1141",金山区,上海市,上海市,松江区,上海市,上海市
"484112",松江区,上海市,上海市,松江区,上海市,上海市
"4940",青浦区,上海市,上海市,松江区,上海市,上海市
"839",奉贤区,上海市,上海市,松江区,上海市,上海市
"79",崇明区,上海市,上海市,松江区,上海市,上海市
"6",玄武区,南京市,江苏省,松江区,上海市,上海市
"10",秦淮区,南京市,江苏省,松江区,上海市,上海市
"7",建邺区,南京市,江苏省,松江区,上海市,上海市
"19",鼓楼区,南京市,江苏省,松江区,上海市,上海市
"12",浦口区,南京市,江苏省,松江区,上海市,上海市
"17",栖霞区,南京市,江苏省,松江区,上海市,上海市
"10",雨花台区,南京市,江苏省,松江区,上海市,上海市
"45",江宁区,南京市,江苏省,松江区,上海市,上海市
"5",六合区,南京市,江苏省,松江区,上海市,上海市
"3",溧水区,南京市,江苏省,松江区,上海市,上海市
"6",高淳区,南京市,江苏省,松江区,上海市,上海市
"29",锡山区,无锡市,江苏省,松江区,上海市,上海市
"18",惠山区,无锡市,江苏省,松江区,上海市,上海市
"44",滨湖区,无锡市,江苏省,松江区,上海市,上海市
"28",梁溪区,无锡市,江苏省,松江区,上海市,上海市
"42",新吴区,无锡市,江苏省,松江区,上海市,上海市
"23",江阴市,无锡市,江苏省,松江区,上海市,上海市
"19",宜兴市,无锡市,江苏省,松江区,上海市,上海市
"8",天宁区,常州市,江苏省,松江区,上海市,上海市
"10",钟楼区,常州市,江苏省,松江区,上海市,上海市
"14",新北区,常州市,江苏省,松江区,上海市,上海市
"29",武进区,常州市,江苏省,松江区,上海市,上海市
"15",金坛区,常州市,江苏省,松江区,上海市,上海市
"15",溧阳市,常州市,江苏省,松江区,上海市,上海市
"76",虎丘区,苏州市,江苏省,松江区,上海市,上海市
"93",吴中区,苏州市,江苏省,松江区,上海市,上海市
"41",相城区,苏州市,江苏省,松江区,上海市,上海市
"210",姑苏区,苏州市,江苏省,松江区,上海市,上海市
"80",吴江区,苏州市,江苏省,松江区,上海市,上海市
"71",常熟市,苏州市,江苏省,松江区,上海市,上海市
"26",张家港市,苏州市,江苏省,松江区,上海市,上海市
"445",昆山市,苏州市,江苏省,松江区,上海市,上海市
"59",太仓市,苏州市,江苏省,松江区,上海市,上海市
"25",崇川区,南通市,江苏省,松江区,上海市,上海市
"9",港闸区,南通市,江苏省,松江区,上海市,上海市
"32",通州区,南通市,江苏省,松江区,上海市,上海市
"27",如东县,南通市,江苏省,松江区,上海市,上海市
"53",启东市,南通市,江苏省,松江区,上海市,上海市
"30",如皋市,南通市,江苏省,松江区,上海市,上海市
"42",海门市,南通市,江苏省,松江区,上海市,上海市
"22",海安市,南通市,江苏省,松江区,上海市,上海市
"5",广陵区,扬州市,江苏省,松江区,上海市,上海市
"12",邗江区,扬州市,江苏省,松江区,上海市,上海市
"8",江都区,扬州市,江苏省,松江区,上海市,上海市
"7",宝应县,扬州市,江苏省,松江区,上海市,上海市
"6",仪征市,扬州市,江苏省,松江区,上海市,上海市
"14",高邮市,扬州市,江苏省,松江区,上海市,上海市
"11",京口区,镇江市,江苏省,松江区,上海市,上海市
"10",润州区,镇江市,江苏省,松江区,上海市,上海市
"6",丹徒区,镇江市,江苏省,松江区,上海市,上海市
"7",丹阳市,镇江市,江苏省,松江区,上海市,上海市
"3",扬中市,镇江市,江苏省,松江区,上海市,上海市
"5",句容市,镇江市,江苏省,松江区,上海市,上海市
"7",海陵区,泰州市,江苏省,松江区,上海市,上海市
"3",高港区,泰州市,江苏省,松江区,上海市,上海市
"8",姜堰区,泰州市,江苏省,松江区,上海市,上海市
"37",兴化市,泰州市,江苏省,松江区,上海市,上海市
"11",靖江市,泰州市,江苏省,松江区,上海市,上海市
"19",泰兴市,泰州市,江苏省,松江区,上海市,上海市
"388",黄浦区,上海市,上海市,青浦区,上海市,上海市
"717",徐汇区,上海市,上海市,青浦区,上海市,上海市
"1503",长宁区,上海市,上海市,青浦区,上海市,上海市
"626",静安区,上海市,上海市,青浦区,上海市,上海市
"1302",普陀区,上海市,上海市,青浦区,上海市,上海市
"278",虹口区,上海市,上海市,青浦区,上海市,上海市
"403",杨浦区,上海市,上海市,青浦区,上海市,上海市
"5582",闵行区,上海市,上海市,青浦区,上海市,上海市
"3948",宝山区,上海市,上海市,青浦区,上海市,上海市
"3539",嘉定区,上海市,上海市,青浦区,上海市,上海市
"2980",浦东新区,上海市,上海市,青浦区,上海市,上海市
"179",金山区,上海市,上海市,青浦区,上海市,上海市
"5328",松江区,上海市,上海市,青浦区,上海市,上海市
"304798",青浦区,上海市,上海市,青浦区,上海市,上海市
"292",奉贤区,上海市,上海市,青浦区,上海市,上海市
"63",崇明区,上海市,上海市,青浦区,上海市,上海市
"6",玄武区,南京市,江苏省,青浦区,上海市,上海市
"6",秦淮区,南京市,江苏省,青浦区,上海市,上海市
"11",建邺区,南京市,江苏省,青浦区,上海市,上海市
"14",鼓楼区,南京市,江苏省,青浦区,上海市,上海市
"9",浦口区,南京市,江苏省,青浦区,上海市,上海市
"8",栖霞区,南京市,江苏省,青浦区,上海市,上海市
"12",雨花台区,南京市,江苏省,青浦区,上海市,上海市
"32",江宁区,南京市,江苏省,青浦区,上海市,上海市
"3",六合区,南京市,江苏省,青浦区,上海市,上海市
"8",溧水区,南京市,江苏省,青浦区,上海市,上海市
"24",锡山区,无锡市,江苏省,青浦区,上海市,上海市
"22",惠山区,无锡市,江苏省,青浦区,上海市,上海市
"31",滨湖区,无锡市,江苏省,青浦区,上海市,上海市
"25",梁溪区,无锡市,江苏省,青浦区,上海市,上海市
"33",新吴区,无锡市,江苏省,青浦区,上海市,上海市
"23",江阴市,无锡市,江苏省,青浦区,上海市,上海市
"17",宜兴市,无锡市,江苏省,青浦区,上海市,上海市
"8",天宁区,常州市,江苏省,青浦区,上海市,上海市
"7",钟楼区,常州市,江苏省,青浦区,上海市,上海市
"15",新北区,常州市,江苏省,青浦区,上海市,上海市
"18",武进区,常州市,江苏省,青浦区,上海市,上海市
"9",金坛区,常州市,江苏省,青浦区,上海市,上海市
"13",溧阳市,常州市,江苏省,青浦区,上海市,上海市
"62",虎丘区,苏州市,江苏省,青浦区,上海市,上海市
"110",吴中区,苏州市,江苏省,青浦区,上海市,上海市
"39",相城区,苏州市,江苏省,青浦区,上海市,上海市
"671",姑苏区,苏州市,江苏省,青浦区,上海市,上海市
"258",吴江区,苏州市,江苏省,青浦区,上海市,上海市
"43",常熟市,苏州市,江苏省,青浦区,上海市,上海市
"36",张家港市,苏州市,江苏省,青浦区,上海市,上海市
"3559",昆山市,苏州市,江苏省,青浦区,上海市,上海市
"103",太仓市,苏州市,江苏省,青浦区,上海市,上海市
"30",崇川区,南通市,江苏省,青浦区,上海市,上海市
"7",港闸区,南通市,江苏省,青浦区,上海市,上海市
"25",通州区,南通市,江苏省,青浦区,上海市,上海市
"13",如东县,南通市,江苏省,青浦区,上海市,上海市
"29",启东市,南通市,江苏省,青浦区,上海市,上海市
"24",如皋市,南通市,江苏省,青浦区,上海市,上海市
"28",海门市,南通市,江苏省,青浦区,上海市,上海市
"21",海安市,南通市,江苏省,青浦区,上海市,上海市
"7",广陵区,扬州市,江苏省,青浦区,上海市,上海市
"12",邗江区,扬州市,江苏省,青浦区,上海市,上海市
"9",江都区,扬州市,江苏省,青浦区,上海市,上海市
"9",宝应县,扬州市,江苏省,青浦区,上海市,上海市
"4",仪征市,扬州市,江苏省,青浦区,上海市,上海市
"9",高邮市,扬州市,江苏省,青浦区,上海市,上海市
"5",京口区,镇江市,江苏省,青浦区,上海市,上海市
"5",润州区,镇江市,江苏省,青浦区,上海市,上海市
"3",丹徒区,镇江市,江苏省,青浦区,上海市,上海市
"10",丹阳市,镇江市,江苏省,青浦区,上海市,上海市
"4",扬中市,镇江市,江苏省,青浦区,上海市,上海市
"8",句容市,镇江市,江苏省,青浦区,上海市,上海市
"6",海陵区,泰州市,江苏省,青浦区,上海市,上海市
"2",高港区,泰州市,江苏省,青浦区,上海市,上海市
"4",姜堰区,泰州市,江苏省,青浦区,上海市,上海市
"41",兴化市,泰州市,江苏省,青浦区,上海市,上海市
"11",靖江市,泰州市,江苏省,青浦区,上海市,上海市
"6",泰兴市,泰州市,江苏省,青浦区,上海市,上海市
"162",黄浦区,上海市,上海市,奉贤区,上海市,上海市
"492",徐汇区,上海市,上海市,奉贤区,上海市,上海市
"296",长宁区,上海市,上海市,奉贤区,上海市,上海市
"212",静安区,上海市,上海市,奉贤区,上海市,上海市
"373",普陀区,上海市,上海市,奉贤区,上海市,上海市
"130",虹口区,上海市,上海市,奉贤区,上海市,上海市
"225",杨浦区,上海市,上海市,奉贤区,上海市,上海市
"4028",闵行区,上海市,上海市,奉贤区,上海市,上海市
"599",宝山区,上海市,上海市,奉贤区,上海市,上海市
"353",嘉定区,上海市,上海市,奉贤区,上海市,上海市
"4807",浦东新区,上海市,上海市,奉贤区,上海市,上海市
"1484",金山区,上海市,上海市,奉贤区,上海市,上海市
"945",松江区,上海市,上海市,奉贤区,上海市,上海市
"299",青浦区,上海市,上海市,奉贤区,上海市,上海市
"298110",奉贤区,上海市,上海市,奉贤区,上海市,上海市
"59",崇明区,上海市,上海市,奉贤区,上海市,上海市
"2",玄武区,南京市,江苏省,奉贤区,上海市,上海市
"6",秦淮区,南京市,江苏省,奉贤区,上海市,上海市
"4",建邺区,南京市,江苏省,奉贤区,上海市,上海市
"6",鼓楼区,南京市,江苏省,奉贤区,上海市,上海市
"8",浦口区,南京市,江苏省,奉贤区,上海市,上海市
"20",栖霞区,南京市,江苏省,奉贤区,上海市,上海市
"6",雨花台区,南京市,江苏省,奉贤区,上海市,上海市
"14",江宁区,南京市,江苏省,奉贤区,上海市,上海市
"4",六合区,南京市,江苏省,奉贤区,上海市,上海市
"2",溧水区,南京市,江苏省,奉贤区,上海市,上海市
"10",锡山区,无锡市,江苏省,奉贤区,上海市,上海市
"7",惠山区,无锡市,江苏省,奉贤区,上海市,上海市
"12",滨湖区,无锡市,江苏省,奉贤区,上海市,上海市
"5",梁溪区,无锡市,江苏省,奉贤区,上海市,上海市
"11",新吴区,无锡市,江苏省,奉贤区,上海市,上海市
"18",江阴市,无锡市,江苏省,奉贤区,上海市,上海市
"10",宜兴市,无锡市,江苏省,奉贤区,上海市,上海市
"7",天宁区,常州市,江苏省,奉贤区,上海市,上海市
"7",钟楼区,常州市,江苏省,奉贤区,上海市,上海市
"4",新北区,常州市,江苏省,奉贤区,上海市,上海市
"12",武进区,常州市,江苏省,奉贤区,上海市,上海市
"4",金坛区,常州市,江苏省,奉贤区,上海市,上海市
"7",溧阳市,常州市,江苏省,奉贤区,上海市,上海市
"27",虎丘区,苏州市,江苏省,奉贤区,上海市,上海市
"42",吴中区,苏州市,江苏省,奉贤区,上海市,上海市
"14",相城区,苏州市,江苏省,奉贤区,上海市,上海市
"46",姑苏区,苏州市,江苏省,奉贤区,上海市,上海市
"33",吴江区,苏州市,江苏省,奉贤区,上海市,上海市
"21",常熟市,苏州市,江苏省,奉贤区,上海市,上海市
"19",张家港市,苏州市,江苏省,奉贤区,上海市,上海市
"108",昆山市,苏州市,江苏省,奉贤区,上海市,上海市
"31",太仓市,苏州市,江苏省,奉贤区,上海市,上海市
"14",崇川区,南通市,江苏省,奉贤区,上海市,上海市
"8",港闸区,南通市,江苏省,奉贤区,上海市,上海市
"23",通州区,南通市,江苏省,奉贤区,上海市,上海市
"3",如东县,南通市,江苏省,奉贤区,上海市,上海市
"32",启东市,南通市,江苏省,奉贤区,上海市,上海市
"8",如皋市,南通市,江苏省,奉贤区,上海市,上海市
"28",海门市,南通市,江苏省,奉贤区,上海市,上海市
"10",海安市,南通市,江苏省,奉贤区,上海市,上海市
"8",广陵区,扬州市,江苏省,奉贤区,上海市,上海市
"7",邗江区,扬州市,江苏省,奉贤区,上海市,上海市
"2",江都区,扬州市,江苏省,奉贤区,上海市,上海市
"3",宝应县,扬州市,江苏省,奉贤区,上海市,上海市
"1",仪征市,扬州市,江苏省,奉贤区,上海市,上海市
"3",高邮市,扬州市,江苏省,奉贤区,上海市,上海市
"2",京口区,镇江市,江苏省,奉贤区,上海市,上海市
"2",润州区,镇江市,江苏省,奉贤区,上海市,上海市
"1",丹徒区,镇江市,江苏省,奉贤区,上海市,上海市
"3",丹阳市,镇江市,江苏省,奉贤区,上海市,上海市
"2",扬中市,镇江市,江苏省,奉贤区,上海市,上海市
"3",句容市,镇江市,江苏省,奉贤区,上海市,上海市
"3",海陵区,泰州市,江苏省,奉贤区,上海市,上海市
"2",高港区,泰州市,江苏省,奉贤区,上海市,上海市
"3",姜堰区,泰州市,江苏省,奉贤区,上海市,上海市
"12",兴化市,泰州市,江苏省,奉贤区,上海市,上海市
"1",靖江市,泰州市,江苏省,奉贤区,上海市,上海市
"7",泰兴市,泰州市,江苏省,奉贤区,上海市,上海市
"92",黄浦区,上海市,上海市,崇明区,上海市,上海市
"141",徐汇区,上海市,上海市,崇明区,上海市,上海市
"108",长宁区,上海市,上海市,崇明区,上海市,上海市
"135",静安区,上海市,上海市,崇明区,上海市,上海市
"450",普陀区,上海市,上海市,崇明区,上海市,上海市
"100",虹口区,上海市,上海市,崇明区,上海市,上海市
"218",杨浦区,上海市,上海市,崇明区,上海市,上海市
"401",闵行区,上海市,上海市,崇明区,上海市,上海市
"616",宝山区,上海市,上海市,崇明区,上海市,上海市
"293",嘉定区,上海市,上海市,崇明区,上海市,上海市
"2268",浦东新区,上海市,上海市,崇明区,上海市,上海市
"25",金山区,上海市,上海市,崇明区,上海市,上海市
"99",松江区,上海市,上海市,崇明区,上海市,上海市
"62",青浦区,上海市,上海市,崇明区,上海市,上海市
"106",奉贤区,上海市,上海市,崇明区,上海市,上海市
"95859",崇明区,上海市,上海市,崇明区,上海市,上海市
"2",秦淮区,南京市,江苏省,崇明区,上海市,上海市
"1",建邺区,南京市,江苏省,崇明区,上海市,上海市
"1",鼓楼区,南京市,江苏省,崇明区,上海市,上海市
"5",浦口区,南京市,江苏省,崇明区,上海市,上海市
"7",栖霞区,南京市,江苏省,崇明区,上海市,上海市
"3",雨花台区,南京市,江苏省,崇明区,上海市,上海市
"6",江宁区,南京市,江苏省,崇明区,上海市,上海市
"7",六合区,南京市,江苏省,崇明区,上海市,上海市
"1",溧水区,南京市,江苏省,崇明区,上海市,上海市
"4",高淳区,南京市,江苏省,崇明区,上海市,上海市
"2",惠山区,无锡市,江苏省,崇明区,上海市,上海市
"3",滨湖区,无锡市,江苏省,崇明区,上海市,上海市
"3",梁溪区,无锡市,江苏省,崇明区,上海市,上海市
"10",江阴市,无锡市,江苏省,崇明区,上海市,上海市
"4",宜兴市,无锡市,江苏省,崇明区,上海市,上海市
"1",天宁区,常州市,江苏省,崇明区,上海市,上海市
"1",钟楼区,常州市,江苏省,崇明区,上海市,上海市
"3",新北区,常州市,江苏省,崇明区,上海市,上海市
"1",武进区,常州市,江苏省,崇明区,上海市,上海市
"2",溧阳市,常州市,江苏省,崇明区,上海市,上海市
"3",虎丘区,苏州市,江苏省,崇明区,上海市,上海市
"18",吴中区,苏州市,江苏省,崇明区,上海市,上海市
"15",姑苏区,苏州市,江苏省,崇明区,上海市,上海市
"14",吴江区,苏州市,江苏省,崇明区,上海市,上海市
"49",常熟市,苏州市,江苏省,崇明区,上海市,上海市
"9",张家港市,苏州市,江苏省,崇明区,上海市,上海市
"19",昆山市,苏州市,江苏省,崇明区,上海市,上海市
"156",太仓市,苏州市,江苏省,崇明区,上海市,上海市
"31",崇川区,南通市,江苏省,崇明区,上海市,上海市
"9",港闸区,南通市,江苏省,崇明区,上海市,上海市
"12",通州区,南通市,江苏省,崇明区,上海市,上海市
"9",如东县,南通市,江苏省,崇明区,上海市,上海市
"198",启东市,南通市,江苏省,崇明区,上海市,上海市
"10",如皋市,南通市,江苏省,崇明区,上海市,上海市
"192",海门市,南通市,江苏省,崇明区,上海市,上海市
"3",海安市,南通市,江苏省,崇明区,上海市,上海市
"7",广陵区,扬州市,江苏省,崇明区,上海市,上海市
"4",邗江区,扬州市,江苏省,崇明区,上海市,上海市
"12",江都区,扬州市,江苏省,崇明区,上海市,上海市
"6",宝应县,扬州市,江苏省,崇明区,上海市,上海市
"1",仪征市,扬州市,江苏省,崇明区,上海市,上海市
"1",高邮市,扬州市,江苏省,崇明区,上海市,上海市
"3",京口区,镇江市,江苏省,崇明区,上海市,上海市
"1",润州区,镇江市,江苏省,崇明区,上海市,上海市
"1",丹徒区,镇江市,江苏省,崇明区,上海市,上海市
"2",丹阳市,镇江市,江苏省,崇明区,上海市,上海市
"1",句容市,镇江市,江苏省,崇明区,上海市,上海市
"1",海陵区,泰州市,江苏省,崇明区,上海市,上海市
"7",高港区,泰州市,江苏省,崇明区,上海市,上海市
"3",姜堰区,泰州市,江苏省,崇明区,上海市,上海市
"4",兴化市,泰州市,江苏省,崇明区,上海市,上海市
"15",靖江市,泰州市,江苏省,崇明区,上海市,上海市
"7",泰兴市,泰州市,江苏省,崇明区,上海市,上海市
"8",黄浦区,上海市,上海市,玄武区,南京市,江苏省
"9",徐汇区,上海市,上海市,玄武区,南京市,江苏省
"5",长宁区,上海市,上海市,玄武区,南京市,江苏省
"2",静安区,上海市,上海市,玄武区,南京市,江苏省
"10",普陀区,上海市,上海市,玄武区,南京市,江苏省
"7",虹口区,上海市,上海市,玄武区,南京市,江苏省
"13",杨浦区,上海市,上海市,玄武区,南京市,江苏省
"18",闵行区,上海市,上海市,玄武区,南京市,江苏省
"5",宝山区,上海市,上海市,玄武区,南京市,江苏省
"5",嘉定区,上海市,上海市,玄武区,南京市,江苏省
"45",浦东新区,上海市,上海市,玄武区,南京市,江苏省
"5",松江区,上海市,上海市,玄武区,南京市,江苏省
"9",青浦区,上海市,上海市,玄武区,南京市,江苏省
"1",崇明区,上海市,上海市,玄武区,南京市,江苏省
"82263",玄武区,南京市,江苏省,玄武区,南京市,江苏省
"3233",秦淮区,南京市,江苏省,玄武区,南京市,江苏省
"1515",建邺区,南京市,江苏省,玄武区,南京市,江苏省
"3331",鼓楼区,南京市,江苏省,玄武区,南京市,江苏省
"2832",浦口区,南京市,江苏省,玄武区,南京市,江苏省
"7154",栖霞区,南京市,江苏省,玄武区,南京市,江苏省
"1525",雨花台区,南京市,江苏省,玄武区,南京市,江苏省
"3804",江宁区,南京市,江苏省,玄武区,南京市,江苏省
"546",六合区,南京市,江苏省,玄武区,南京市,江苏省
"79",溧水区,南京市,江苏省,玄武区,南京市,江苏省
"23",高淳区,南京市,江苏省,玄武区,南京市,江苏省
"8",锡山区,无锡市,江苏省,玄武区,南京市,江苏省
"1",惠山区,无锡市,江苏省,玄武区,南京市,江苏省
"14",滨湖区,无锡市,江苏省,玄武区,南京市,江苏省
"3",梁溪区,无锡市,江苏省,玄武区,南京市,江苏省
"7",新吴区,无锡市,江苏省,玄武区,南京市,江苏省
"7",江阴市,无锡市,江苏省,玄武区,南京市,江苏省
"11",宜兴市,无锡市,江苏省,玄武区,南京市,江苏省
"8",天宁区,常州市,江苏省,玄武区,南京市,江苏省
"4",钟楼区,常州市,江苏省,玄武区,南京市,江苏省
"9",新北区,常州市,江苏省,玄武区,南京市,江苏省
"9",武进区,常州市,江苏省,玄武区,南京市,江苏省
"7",金坛区,常州市,江苏省,玄武区,南京市,江苏省
"7",溧阳市,常州市,江苏省,玄武区,南京市,江苏省
"9",虎丘区,苏州市,江苏省,玄武区,南京市,江苏省
"12",吴中区,苏州市,江苏省,玄武区,南京市,江苏省
"6",相城区,苏州市,江苏省,玄武区,南京市,江苏省
"30",姑苏区,苏州市,江苏省,玄武区,南京市,江苏省
"6",吴江区,苏州市,江苏省,玄武区,南京市,江苏省
"13",常熟市,苏州市,江苏省,玄武区,南京市,江苏省
"4",张家港市,苏州市,江苏省,玄武区,南京市,江苏省
"12",昆山市,苏州市,江苏省,玄武区,南京市,江苏省
"4",太仓市,苏州市,江苏省,玄武区,南京市,江苏省
"10",崇川区,南通市,江苏省,玄武区,南京市,江苏省
"1",港闸区,南通市,江苏省,玄武区,南京市,江苏省
"10",通州区,南通市,江苏省,玄武区,南京市,江苏省
"3",如东县,南通市,江苏省,玄武区,南京市,江苏省
"3",启东市,南通市,江苏省,玄武区,南京市,江苏省
"13",如皋市,南通市,江苏省,玄武区,南京市,江苏省
"8",海门市,南通市,江苏省,玄武区,南京市,江苏省
"6",海安市,南通市,江苏省,玄武区,南京市,江苏省
"12",广陵区,扬州市,江苏省,玄武区,南京市,江苏省
