count,OAREA,OCITY,OPROV,DAREA,DCITY,DPROV
"18",靖江市,泰州市,江苏省,秦淮区,南京市,江苏省
"50",泰兴市,泰州市,江苏省,秦淮区,南京市,江苏省
"30",黄浦区,上海市,上海市,建邺区,南京市,江苏省
"16",徐汇区,上海市,上海市,建邺区,南京市,江苏省
"78",长宁区,上海市,上海市,建邺区,南京市,江苏省
"90",静安区,上海市,上海市,建邺区,南京市,江苏省
"39",普陀区,上海市,上海市,建邺区,南京市,江苏省
"4",虹口区,上海市,上海市,建邺区,南京市,江苏省
"5",杨浦区,上海市,上海市,建邺区,南京市,江苏省
"221",闵行区,上海市,上海市,建邺区,南京市,江苏省
"10",宝山区,上海市,上海市,建邺区,南京市,江苏省
"44",嘉定区,上海市,上海市,建邺区,南京市,江苏省
"60",浦东新区,上海市,上海市,建邺区,南京市,江苏省
"1",金山区,上海市,上海市,建邺区,南京市,江苏省
"12",松江区,上海市,上海市,建邺区,南京市,江苏省
"30",青浦区,上海市,上海市,建邺区,南京市,江苏省
"2",奉贤区,上海市,上海市,建邺区,南京市,江苏省
"10789",玄武区,南京市,江苏省,建邺区,南京市,江苏省
"40291",秦淮区,南京市,江苏省,建邺区,南京市,江苏省
"51850",鼓楼区,南京市,江苏省,建邺区,南京市,江苏省
"20763",浦口区,南京市,江苏省,建邺区,南京市,江苏省
"7165",栖霞区,南京市,江苏省,建邺区,南京市,江苏省
"49651",雨花台区,南京市,江苏省,建邺区,南京市,江苏省
"22774",江宁区,南京市,江苏省,建邺区,南京市,江苏省
"2370",六合区,南京市,江苏省,建邺区,南京市,江苏省
"761",溧水区,南京市,江苏省,建邺区,南京市,江苏省
"378",高淳区,南京市,江苏省,建邺区,南京市,江苏省
"34",锡山区,无锡市,江苏省,建邺区,南京市,江苏省
"35",惠山区,无锡市,江苏省,建邺区,南京市,江苏省
"46",滨湖区,无锡市,江苏省,建邺区,南京市,江苏省
"105",梁溪区,无锡市,江苏省,建邺区,南京市,江苏省
"46",新吴区,无锡市,江苏省,建邺区,南京市,江苏省
"43",江阴市,无锡市,江苏省,建邺区,南京市,江苏省
"83",宜兴市,无锡市,江苏省,建邺区,南京市,江苏省
"60",天宁区,常州市,江苏省,建邺区,南京市,江苏省
"58",钟楼区,常州市,江苏省,建邺区,南京市,江苏省
"74",新北区,常州市,江苏省,建邺区,南京市,江苏省
"105",武进区,常州市,江苏省,建邺区,南京市,江苏省
"87",金坛区,常州市,江苏省,建邺区,南京市,江苏省
"129",溧阳市,常州市,江苏省,建邺区,南京市,江苏省
"45",虎丘区,苏州市,江苏省,建邺区,南京市,江苏省
"32",吴中区,苏州市,江苏省,建邺区,南京市,江苏省
"51",相城区,苏州市,江苏省,建邺区,南京市,江苏省
"164",姑苏区,苏州市,江苏省,建邺区,南京市,江苏省
"13",吴江区,苏州市,江苏省,建邺区,南京市,江苏省
"25",常熟市,苏州市,江苏省,建邺区,南京市,江苏省
"31",张家港市,苏州市,江苏省,建邺区,南京市,江苏省
"45",昆山市,苏州市,江苏省,建邺区,南京市,江苏省
"13",太仓市,苏州市,江苏省,建邺区,南京市,江苏省
"25",崇川区,南通市,江苏省,建邺区,南京市,江苏省
"33",港闸区,南通市,江苏省,建邺区,南京市,江苏省
"19",通州区,南通市,江苏省,建邺区,南京市,江苏省
"10",如东县,南通市,江苏省,建邺区,南京市,江苏省
"6",启东市,南通市,江苏省,建邺区,南京市,江苏省
"20",如皋市,南通市,江苏省,建邺区,南京市,江苏省
"8",海门市,南通市,江苏省,建邺区,南京市,江苏省
"35",海安市,南通市,江苏省,建邺区,南京市,江苏省
"56",广陵区,扬州市,江苏省,建邺区,南京市,江苏省
"200",邗江区,扬州市,江苏省,建邺区,南京市,江苏省
"53",江都区,扬州市,江苏省,建邺区,南京市,江苏省
"18",宝应县,扬州市,江苏省,建邺区,南京市,江苏省
"118",仪征市,扬州市,江苏省,建邺区,南京市,江苏省
"21",高邮市,扬州市,江苏省,建邺区,南京市,江苏省
"69",京口区,镇江市,江苏省,建邺区,南京市,江苏省
"150",润州区,镇江市,江苏省,建邺区,南京市,江苏省
"136",丹徒区,镇江市,江苏省,建邺区,南京市,江苏省
"200",丹阳市,镇江市,江苏省,建邺区,南京市,江苏省
"27",扬中市,镇江市,江苏省,建邺区,南京市,江苏省
"490",句容市,镇江市,江苏省,建邺区,南京市,江苏省
"72",海陵区,泰州市,江苏省,建邺区,南京市,江苏省
"26",高港区,泰州市,江苏省,建邺区,南京市,江苏省
"22",姜堰区,泰州市,江苏省,建邺区,南京市,江苏省
"30",兴化市,泰州市,江苏省,建邺区,南京市,江苏省
"26",靖江市,泰州市,江苏省,建邺区,南京市,江苏省
"38",泰兴市,泰州市,江苏省,建邺区,南京市,江苏省
"97",黄浦区,上海市,上海市,鼓楼区,南京市,江苏省
"41",徐汇区,上海市,上海市,鼓楼区,南京市,江苏省
"89",长宁区,上海市,上海市,鼓楼区,南京市,江苏省
"261",静安区,上海市,上海市,鼓楼区,南京市,江苏省
"106",普陀区,上海市,上海市,鼓楼区,南京市,江苏省
"10",虹口区,上海市,上海市,鼓楼区,南京市,江苏省
"8",杨浦区,上海市,上海市,鼓楼区,南京市,江苏省
"205",闵行区,上海市,上海市,鼓楼区,南京市,江苏省
"16",宝山区,上海市,上海市,鼓楼区,南京市,江苏省
"70",嘉定区,上海市,上海市,鼓楼区,南京市,江苏省
"87",浦东新区,上海市,上海市,鼓楼区,南京市,江苏省
"1",金山区,上海市,上海市,鼓楼区,南京市,江苏省
"24",松江区,上海市,上海市,鼓楼区,南京市,江苏省
"17",青浦区,上海市,上海市,鼓楼区,南京市,江苏省
"2",奉贤区,上海市,上海市,鼓楼区,南京市,江苏省
"2",崇明区,上海市,上海市,鼓楼区,南京市,江苏省
"38394",玄武区,南京市,江苏省,鼓楼区,南京市,江苏省
"55222",秦淮区,南京市,江苏省,鼓楼区,南京市,江苏省
"51800",建邺区,南京市,江苏省,鼓楼区,南京市,江苏省
"28749",浦口区,南京市,江苏省,鼓楼区,南京市,江苏省
"23836",栖霞区,南京市,江苏省,鼓楼区,南京市,江苏省
"18366",雨花台区,南京市,江苏省,鼓楼区,南京市,江苏省
"19545",江宁区,南京市,江苏省,鼓楼区,南京市,江苏省
"6109",六合区,南京市,江苏省,鼓楼区,南京市,江苏省
"679",溧水区,南京市,江苏省,鼓楼区,南京市,江苏省
"475",高淳区,南京市,江苏省,鼓楼区,南京市,江苏省
"27",锡山区,无锡市,江苏省,鼓楼区,南京市,江苏省
"39",惠山区,无锡市,江苏省,鼓楼区,南京市,江苏省
"54",滨湖区,无锡市,江苏省,鼓楼区,南京市,江苏省
"210",梁溪区,无锡市,江苏省,鼓楼区,南京市,江苏省
"60",新吴区,无锡市,江苏省,鼓楼区,南京市,江苏省
"54",江阴市,无锡市,江苏省,鼓楼区,南京市,江苏省
"102",宜兴市,无锡市,江苏省,鼓楼区,南京市,江苏省
"167",天宁区,常州市,江苏省,鼓楼区,南京市,江苏省
"128",钟楼区,常州市,江苏省,鼓楼区,南京市,江苏省
"98",新北区,常州市,江苏省,鼓楼区,南京市,江苏省
"104",武进区,常州市,江苏省,鼓楼区,南京市,江苏省
"118",金坛区,常州市,江苏省,鼓楼区,南京市,江苏省
"176",溧阳市,常州市,江苏省,鼓楼区,南京市,江苏省
"88",虎丘区,苏州市,江苏省,鼓楼区,南京市,江苏省
"48",吴中区,苏州市,江苏省,鼓楼区,南京市,江苏省
"61",相城区,苏州市,江苏省,鼓楼区,南京市,江苏省
"387",姑苏区,苏州市,江苏省,鼓楼区,南京市,江苏省
"10",吴江区,苏州市,江苏省,鼓楼区,南京市,江苏省
"20",常熟市,苏州市,江苏省,鼓楼区,南京市,江苏省
"32",张家港市,苏州市,江苏省,鼓楼区,南京市,江苏省
"82",昆山市,苏州市,江苏省,鼓楼区,南京市,江苏省
"16",太仓市,苏州市,江苏省,鼓楼区,南京市,江苏省
"43",崇川区,南通市,江苏省,鼓楼区,南京市,江苏省
"129",港闸区,南通市,江苏省,鼓楼区,南京市,江苏省
"16",通州区,南通市,江苏省,鼓楼区,南京市,江苏省
"25",如东县,南通市,江苏省,鼓楼区,南京市,江苏省
"12",启东市,南通市,江苏省,鼓楼区,南京市,江苏省
"83",如皋市,南通市,江苏省,鼓楼区,南京市,江苏省
"4",海门市,南通市,江苏省,鼓楼区,南京市,江苏省
"89",海安市,南通市,江苏省,鼓楼区,南京市,江苏省
"96",广陵区,扬州市,江苏省,鼓楼区,南京市,江苏省
"381",邗江区,扬州市,江苏省,鼓楼区,南京市,江苏省
"95",江都区,扬州市,江苏省,鼓楼区,南京市,江苏省
"21",宝应县,扬州市,江苏省,鼓楼区,南京市,江苏省
"303",仪征市,扬州市,江苏省,鼓楼区,南京市,江苏省
"28",高邮市,扬州市,江苏省,鼓楼区,南京市,江苏省
"91",京口区,镇江市,江苏省,鼓楼区,南京市,江苏省
"343",润州区,镇江市,江苏省,鼓楼区,南京市,江苏省
"180",丹徒区,镇江市,江苏省,鼓楼区,南京市,江苏省
"446",丹阳市,镇江市,江苏省,鼓楼区,南京市,江苏省
"40",扬中市,镇江市,江苏省,鼓楼区,南京市,江苏省
"645",句容市,镇江市,江苏省,鼓楼区,南京市,江苏省
"187",海陵区,泰州市,江苏省,鼓楼区,南京市,江苏省
"30",高港区,泰州市,江苏省,鼓楼区,南京市,江苏省
"61",姜堰区,泰州市,江苏省,鼓楼区,南京市,江苏省
"60",兴化市,泰州市,江苏省,鼓楼区,南京市,江苏省
"20",靖江市,泰州市,江苏省,鼓楼区,南京市,江苏省
"48",泰兴市,泰州市,江苏省,鼓楼区,南京市,江苏省
"57",黄浦区,上海市,上海市,浦口区,南京市,江苏省
"74",徐汇区,上海市,上海市,浦口区,南京市,江苏省
"90",长宁区,上海市,上海市,浦口区,南京市,江苏省
"136",静安区,上海市,上海市,浦口区,南京市,江苏省
"54",普陀区,上海市,上海市,浦口区,南京市,江苏省
"5",虹口区,上海市,上海市,浦口区,南京市,江苏省
"10",杨浦区,上海市,上海市,浦口区,南京市,江苏省
"289",闵行区,上海市,上海市,浦口区,南京市,江苏省
"20",宝山区,上海市,上海市,浦口区,南京市,江苏省
"160",嘉定区,上海市,上海市,浦口区,南京市,江苏省
"87",浦东新区,上海市,上海市,浦口区,南京市,江苏省
"7",金山区,上海市,上海市,浦口区,南京市,江苏省
"30",松江区,上海市,上海市,浦口区,南京市,江苏省
"72",青浦区,上海市,上海市,浦口区,南京市,江苏省
"13",奉贤区,上海市,上海市,浦口区,南京市,江苏省
"5",崇明区,上海市,上海市,浦口区,南京市,江苏省
"8568",玄武区,南京市,江苏省,浦口区,南京市,江苏省
"11836",秦淮区,南京市,江苏省,浦口区,南京市,江苏省
"21302",建邺区,南京市,江苏省,浦口区,南京市,江苏省
"28910",鼓楼区,南京市,江苏省,浦口区,南京市,江苏省
"8157",栖霞区,南京市,江苏省,浦口区,南京市,江苏省
"10703",雨花台区,南京市,江苏省,浦口区,南京市,江苏省
"11856",江宁区,南京市,江苏省,浦口区,南京市,江苏省
"24815",六合区,南京市,江苏省,浦口区,南京市,江苏省
"686",溧水区,南京市,江苏省,浦口区,南京市,江苏省
"194",高淳区,南京市,江苏省,浦口区,南京市,江苏省
"56",锡山区,无锡市,江苏省,浦口区,南京市,江苏省
"52",惠山区,无锡市,江苏省,浦口区,南京市,江苏省
"19",滨湖区,无锡市,江苏省,浦口区,南京市,江苏省
"124",梁溪区,无锡市,江苏省,浦口区,南京市,江苏省
"118",新吴区,无锡市,江苏省,浦口区,南京市,江苏省
"51",江阴市,无锡市,江苏省,浦口区,南京市,江苏省
"191",宜兴市,无锡市,江苏省,浦口区,南京市,江苏省
"87",天宁区,常州市,江苏省,浦口区,南京市,江苏省
"78",钟楼区,常州市,江苏省,浦口区,南京市,江苏省
"146",新北区,常州市,江苏省,浦口区,南京市,江苏省
"174",武进区,常州市,江苏省,浦口区,南京市,江苏省
"99",金坛区,常州市,江苏省,浦口区,南京市,江苏省
"318",溧阳市,常州市,江苏省,浦口区,南京市,江苏省
"76",虎丘区,苏州市,江苏省,浦口区,南京市,江苏省
"38",吴中区,苏州市,江苏省,浦口区,南京市,江苏省
"133",相城区,苏州市,江苏省,浦口区,南京市,江苏省
"245",姑苏区,苏州市,江苏省,浦口区,南京市,江苏省
"29",吴江区,苏州市,江苏省,浦口区,南京市,江苏省
"29",常熟市,苏州市,江苏省,浦口区,南京市,江苏省
"28",张家港市,苏州市,江苏省,浦口区,南京市,江苏省
"176",昆山市,苏州市,江苏省,浦口区,南京市,江苏省
"7",太仓市,苏州市,江苏省,浦口区,南京市,江苏省
"25",崇川区,南通市,江苏省,浦口区,南京市,江苏省
"62",港闸区,南通市,江苏省,浦口区,南京市,江苏省
"18",通州区,南通市,江苏省,浦口区,南京市,江苏省
"9",如东县,南通市,江苏省,浦口区,南京市,江苏省
"5",启东市,南通市,江苏省,浦口区,南京市,江苏省
"45",如皋市,南通市,江苏省,浦口区,南京市,江苏省
"15",海门市,南通市,江苏省,浦口区,南京市,江苏省
"34",海安市,南通市,江苏省,浦口区,南京市,江苏省
"86",广陵区,扬州市,江苏省,浦口区,南京市,江苏省
"301",邗江区,扬州市,江苏省,浦口区,南京市,江苏省
"98",江都区,扬州市,江苏省,浦口区,南京市,江苏省
"10",宝应县,扬州市,江苏省,浦口区,南京市,江苏省
"411",仪征市,扬州市,江苏省,浦口区,南京市,江苏省
"42",高邮市,扬州市,江苏省,浦口区,南京市,江苏省
"67",京口区,镇江市,江苏省,浦口区,南京市,江苏省
"172",润州区,镇江市,江苏省,浦口区,南京市,江苏省
"257",丹徒区,镇江市,江苏省,浦口区,南京市,江苏省
"516",丹阳市,镇江市,江苏省,浦口区,南京市,江苏省
"22",扬中市,镇江市,江苏省,浦口区,南京市,江苏省
"438",句容市,镇江市,江苏省,浦口区,南京市,江苏省
"88",海陵区,泰州市,江苏省,浦口区,南京市,江苏省
"22",高港区,泰州市,江苏省,浦口区,南京市,江苏省
"42",姜堰区,泰州市,江苏省,浦口区,南京市,江苏省
"34",兴化市,泰州市,江苏省,浦口区,南京市,江苏省
"15",靖江市,泰州市,江苏省,浦口区,南京市,江苏省
"45",泰兴市,泰州市,江苏省,浦口区,南京市,江苏省
"78",黄浦区,上海市,上海市,栖霞区,南京市,江苏省
"115",徐汇区,上海市,上海市,栖霞区,南京市,江苏省
"50",长宁区,上海市,上海市,栖霞区,南京市,江苏省
"209",静安区,上海市,上海市,栖霞区,南京市,江苏省
"100",普陀区,上海市,上海市,栖霞区,南京市,江苏省
"13",虹口区,上海市,上海市,栖霞区,南京市,江苏省
"8",杨浦区,上海市,上海市,栖霞区,南京市,江苏省
"151",闵行区,上海市,上海市,栖霞区,南京市,江苏省
"17",宝山区,上海市,上海市,栖霞区,南京市,江苏省
"164",嘉定区,上海市,上海市,栖霞区,南京市,江苏省
"94",浦东新区,上海市,上海市,栖霞区,南京市,江苏省
"7",金山区,上海市,上海市,栖霞区,南京市,江苏省
"22",松江区,上海市,上海市,栖霞区,南京市,江苏省
"47",青浦区,上海市,上海市,栖霞区,南京市,江苏省
"6",奉贤区,上海市,上海市,栖霞区,南京市,江苏省
"2",崇明区,上海市,上海市,栖霞区,南京市,江苏省
"53811",玄武区,南京市,江苏省,栖霞区,南京市,江苏省
"16821",秦淮区,南京市,江苏省,栖霞区,南京市,江苏省
"6884",建邺区,南京市,江苏省,栖霞区,南京市,江苏省
"24415",鼓楼区,南京市,江苏省,栖霞区,南京市,江苏省
"7361",浦口区,南京市,江苏省,栖霞区,南京市,江苏省
"6589",雨花台区,南京市,江苏省,栖霞区,南京市,江苏省
"26875",江宁区,南京市,江苏省,栖霞区,南京市,江苏省
"12689",六合区,南京市,江苏省,栖霞区,南京市,江苏省
"606",溧水区,南京市,江苏省,栖霞区,南京市,江苏省
"247",高淳区,南京市,江苏省,栖霞区,南京市,江苏省
"45",锡山区,无锡市,江苏省,栖霞区,南京市,江苏省
"116",惠山区,无锡市,江苏省,栖霞区,南京市,江苏省
"59",滨湖区,无锡市,江苏省,栖霞区,南京市,江苏省
"220",梁溪区,无锡市,江苏省,栖霞区,南京市,江苏省
"130",新吴区,无锡市,江苏省,栖霞区,南京市,江苏省
"90",江阴市,无锡市,江苏省,栖霞区,南京市,江苏省
"100",宜兴市,无锡市,江苏省,栖霞区,南京市,江苏省
"246",天宁区,常州市,江苏省,栖霞区,南京市,江苏省
"131",钟楼区,常州市,江苏省,栖霞区,南京市,江苏省
"191",新北区,常州市,江苏省,栖霞区,南京市,江苏省
"208",武进区,常州市,江苏省,栖霞区,南京市,江苏省
"124",金坛区,常州市,江苏省,栖霞区,南京市,江苏省
"177",溧阳市,常州市,江苏省,栖霞区,南京市,江苏省
"148",虎丘区,苏州市,江苏省,栖霞区,南京市,江苏省
"79",吴中区,苏州市,江苏省,栖霞区,南京市,江苏省
"121",相城区,苏州市,江苏省,栖霞区,南京市,江苏省
"439",姑苏区,苏州市,江苏省,栖霞区,南京市,江苏省
"38",吴江区,苏州市,江苏省,栖霞区,南京市,江苏省
"38",常熟市,苏州市,江苏省,栖霞区,南京市,江苏省
"47",张家港市,苏州市,江苏省,栖霞区,南京市,江苏省
"133",昆山市,苏州市,江苏省,栖霞区,南京市,江苏省
"21",太仓市,苏州市,江苏省,栖霞区,南京市,江苏省
"26",崇川区,南通市,江苏省,栖霞区,南京市,江苏省
"13",港闸区,南通市,江苏省,栖霞区,南京市,江苏省
"21",通州区,南通市,江苏省,栖霞区,南京市,江苏省
"8",如东县,南通市,江苏省,栖霞区,南京市,江苏省
"4",启东市,南通市,江苏省,栖霞区,南京市,江苏省
"29",如皋市,南通市,江苏省,栖霞区,南京市,江苏省
"9",海门市,南通市,江苏省,栖霞区,南京市,江苏省
"16",海安市,南通市,江苏省,栖霞区,南京市,江苏省
"86",广陵区,扬州市,江苏省,栖霞区,南京市,江苏省
"414",邗江区,扬州市,江苏省,栖霞区,南京市,江苏省
"106",江都区,扬州市,江苏省,栖霞区,南京市,江苏省
"16",宝应县,扬州市,江苏省,栖霞区,南京市,江苏省
"2415",仪征市,扬州市,江苏省,栖霞区,南京市,江苏省
"57",高邮市,扬州市,江苏省,栖霞区,南京市,江苏省
"176",京口区,镇江市,江苏省,栖霞区,南京市,江苏省
"592",润州区,镇江市,江苏省,栖霞区,南京市,江苏省
"1471",丹徒区,镇江市,江苏省,栖霞区,南京市,江苏省
"1026",丹阳市,镇江市,江苏省,栖霞区,南京市,江苏省
"31",扬中市,镇江市,江苏省,栖霞区,南京市,江苏省
"5991",句容市,镇江市,江苏省,栖霞区,南京市,江苏省
"58",海陵区,泰州市,江苏省,栖霞区,南京市,江苏省
"37",高港区,泰州市,江苏省,栖霞区,南京市,江苏省
"29",姜堰区,泰州市,江苏省,栖霞区,南京市,江苏省
"33",兴化市,泰州市,江苏省,栖霞区,南京市,江苏省
"12",靖江市,泰州市,江苏省,栖霞区,南京市,江苏省
"50",泰兴市,泰州市,江苏省,栖霞区,南京市,江苏省
"65",黄浦区,上海市,上海市,雨花台区,南京市,江苏省
"55",徐汇区,上海市,上海市,雨花台区,南京市,江苏省
"177",长宁区,上海市,上海市,雨花台区,南京市,江苏省
"176",静安区,上海市,上海市,雨花台区,南京市,江苏省
"88",普陀区,上海市,上海市,雨花台区,南京市,江苏省
"6",虹口区,上海市,上海市,雨花台区,南京市,江苏省
"10",杨浦区,上海市,上海市,雨花台区,南京市,江苏省
"610",闵行区,上海市,上海市,雨花台区,南京市,江苏省
"19",宝山区,上海市,上海市,雨花台区,南京市,江苏省
"150",嘉定区,上海市,上海市,雨花台区,南京市,江苏省
"137",浦东新区,上海市,上海市,雨花台区,南京市,江苏省
"8",金山区,上海市,上海市,雨花台区,南京市,江苏省
"37",松江区,上海市,上海市,雨花台区,南京市,江苏省
"52",青浦区,上海市,上海市,雨花台区,南京市,江苏省
"3",奉贤区,上海市,上海市,雨花台区,南京市,江苏省
"2",崇明区,上海市,上海市,雨花台区,南京市,江苏省
"9971",玄武区,南京市,江苏省,雨花台区,南京市,江苏省
"40237",秦淮区,南京市,江苏省,雨花台区,南京市,江苏省
"51509",建邺区,南京市,江苏省,雨花台区,南京市,江苏省
"19313",鼓楼区,南京市,江苏省,雨花台区,南京市,江苏省
"11138",浦口区,南京市,江苏省,雨花台区,南京市,江苏省
"7101",栖霞区,南京市,江苏省,雨花台区,南京市,江苏省
"60702",江宁区,南京市,江苏省,雨花台区,南京市,江苏省
"2064",六合区,南京市,江苏省,雨花台区,南京市,江苏省
"1385",溧水区,南京市,江苏省,雨花台区,南京市,江苏省
"383",高淳区,南京市,江苏省,雨花台区,南京市,江苏省
"113",锡山区,无锡市,江苏省,雨花台区,南京市,江苏省
"52",惠山区,无锡市,江苏省,雨花台区,南京市,江苏省
"41",滨湖区,无锡市,江苏省,雨花台区,南京市,江苏省
"245",梁溪区,无锡市,江苏省,雨花台区,南京市,江苏省
"92",新吴区,无锡市,江苏省,雨花台区,南京市,江苏省
"47",江阴市,无锡市,江苏省,雨花台区,南京市,江苏省
"218",宜兴市,无锡市,江苏省,雨花台区,南京市,江苏省
"122",天宁区,常州市,江苏省,雨花台区,南京市,江苏省
"104",钟楼区,常州市,江苏省,雨花台区,南京市,江苏省
"170",新北区,常州市,江苏省,雨花台区,南京市,江苏省
"104",武进区,常州市,江苏省,雨花台区,南京市,江苏省
"158",金坛区,常州市,江苏省,雨花台区,南京市,江苏省
"249",溧阳市,常州市,江苏省,雨花台区,南京市,江苏省
"68",虎丘区,苏州市,江苏省,雨花台区,南京市,江苏省
"65",吴中区,苏州市,江苏省,雨花台区,南京市,江苏省
"262",相城区,苏州市,江苏省,雨花台区,南京市,江苏省
"394",姑苏区,苏州市,江苏省,雨花台区,南京市,江苏省
"20",吴江区,苏州市,江苏省,雨花台区,南京市,江苏省
"22",常熟市,苏州市,江苏省,雨花台区,南京市,江苏省
"32",张家港市,苏州市,江苏省,雨花台区,南京市,江苏省
"155",昆山市,苏州市,江苏省,雨花台区,南京市,江苏省
"12",太仓市,苏州市,江苏省,雨花台区,南京市,江苏省
"29",崇川区,南通市,江苏省,雨花台区,南京市,江苏省
"69",港闸区,南通市,江苏省,雨花台区,南京市,江苏省
"16",通州区,南通市,江苏省,雨花台区,南京市,江苏省
"10",如东县,南通市,江苏省,雨花台区,南京市,江苏省
"7",启东市,南通市,江苏省,雨花台区,南京市,江苏省
"39",如皋市,南通市,江苏省,雨花台区,南京市,江苏省
"8",海门市,南通市,江苏省,雨花台区,南京市,江苏省
"51",海安市,南通市,江苏省,雨花台区,南京市,江苏省
"77",广陵区,扬州市,江苏省,雨花台区,南京市,江苏省
"211",邗江区,扬州市,江苏省,雨花台区,南京市,江苏省
"61",江都区,扬州市,江苏省,雨花台区,南京市,江苏省
"18",宝应县,扬州市,江苏省,雨花台区,南京市,江苏省
"180",仪征市,扬州市,江苏省,雨花台区,南京市,江苏省
"53",高邮市,扬州市,江苏省,雨花台区,南京市,江苏省
"90",京口区,镇江市,江苏省,雨花台区,南京市,江苏省
"270",润州区,镇江市,江苏省,雨花台区,南京市,江苏省
"243",丹徒区,镇江市,江苏省,雨花台区,南京市,江苏省
"336",丹阳市,镇江市,江苏省,雨花台区,南京市,江苏省
"22",扬中市,镇江市,江苏省,雨花台区,南京市,江苏省
"678",句容市,镇江市,江苏省,雨花台区,南京市,江苏省
"118",海陵区,泰州市,江苏省,雨花台区,南京市,江苏省
"38",高港区,泰州市,江苏省,雨花台区,南京市,江苏省
"41",姜堰区,泰州市,江苏省,雨花台区,南京市,江苏省
"28",兴化市,泰州市,江苏省,雨花台区,南京市,江苏省
"20",靖江市,泰州市,江苏省,雨花台区,南京市,江苏省
"45",泰兴市,泰州市,江苏省,雨花台区,南京市,江苏省
"75",黄浦区,上海市,上海市,江宁区,南京市,江苏省
"59",徐汇区,上海市,上海市,江宁区,南京市,江苏省
"170",长宁区,上海市,上海市,江宁区,南京市,江苏省
"204",静安区,上海市,上海市,江宁区,南京市,江苏省
"73",普陀区,上海市,上海市,江宁区,南京市,江苏省
"8",虹口区,上海市,上海市,江宁区,南京市,江苏省
"10",杨浦区,上海市,上海市,江宁区,南京市,江苏省
"558",闵行区,上海市,上海市,江宁区,南京市,江苏省
"57",宝山区,上海市,上海市,江宁区,南京市,江苏省
"174",嘉定区,上海市,上海市,江宁区,南京市,江苏省
"304",浦东新区,上海市,上海市,江宁区,南京市,江苏省
"8",金山区,上海市,上海市,江宁区,南京市,江苏省
"87",松江区,上海市,上海市,江宁区,南京市,江苏省
"94",青浦区,上海市,上海市,江宁区,南京市,江苏省
"24",奉贤区,上海市,上海市,江宁区,南京市,江苏省
"6",崇明区,上海市,上海市,江宁区,南京市,江苏省
"18799",玄武区,南京市,江苏省,江宁区,南京市,江苏省
"43755",秦淮区,南京市,江苏省,江宁区,南京市,江苏省
"23060",建邺区,南京市,江苏省,江宁区,南京市,江苏省
"20062",鼓楼区,南京市,江苏省,江宁区,南京市,江苏省
"11899",浦口区,南京市,江苏省,江宁区,南京市,江苏省
"26881",栖霞区,南京市,江苏省,江宁区,南京市,江苏省
"59289",雨花台区,南京市,江苏省,江宁区,南京市,江苏省
"3828",六合区,南京市,江苏省,江宁区,南京市,江苏省
"11394",溧水区,南京市,江苏省,江宁区,南京市,江苏省
"2745",高淳区,南京市,江苏省,江宁区,南京市,江苏省
"119",锡山区,无锡市,江苏省,江宁区,南京市,江苏省
"139",惠山区,无锡市,江苏省,江宁区,南京市,江苏省
"131",滨湖区,无锡市,江苏省,江宁区,南京市,江苏省
"223",梁溪区,无锡市,江苏省,江宁区,南京市,江苏省
"332",新吴区,无锡市,江苏省,江宁区,南京市,江苏省
"234",江阴市,无锡市,江苏省,江宁区,南京市,江苏省
"634",宜兴市,无锡市,江苏省,江宁区,南京市,江苏省
"180",天宁区,常州市,江苏省,江宁区,南京市,江苏省
"249",钟楼区,常州市,江苏省,江宁区,南京市,江苏省
"343",新北区,常州市,江苏省,江宁区,南京市,江苏省
"1294",武进区,常州市,江苏省,江宁区,南京市,江苏省
"1160",金坛区,常州市,江苏省,江宁区,南京市,江苏省
"941",溧阳市,常州市,江苏省,江宁区,南京市,江苏省
"171",虎丘区,苏州市,江苏省,江宁区,南京市,江苏省
"99",吴中区,苏州市,江苏省,江宁区,南京市,江苏省
"252",相城区,苏州市,江苏省,江宁区,南京市,江苏省
"398",姑苏区,苏州市,江苏省,江宁区,南京市,江苏省
"78",吴江区,苏州市,江苏省,江宁区,南京市,江苏省
"151",常熟市,苏州市,江苏省,江宁区,南京市,江苏省
"109",张家港市,苏州市,江苏省,江宁区,南京市,江苏省
"234",昆山市,苏州市,江苏省,江宁区,南京市,江苏省
"59",太仓市,苏州市,江苏省,江宁区,南京市,江苏省
"68",崇川区,南通市,江苏省,江宁区,南京市,江苏省
"61",港闸区,南通市,江苏省,江宁区,南京市,江苏省
"37",通州区,南通市,江苏省,江宁区,南京市,江苏省
"15",如东县,南通市,江苏省,江宁区,南京市,江苏省
"14",启东市,南通市,江苏省,江宁区,南京市,江苏省
"56",如皋市,南通市,江苏省,江宁区,南京市,江苏省
"15",海门市,南通市,江苏省,江宁区,南京市,江苏省
"45",海安市,南通市,江苏省,江宁区,南京市,江苏省
"192",广陵区,扬州市,江苏省,江宁区,南京市,江苏省
"472",邗江区,扬州市,江苏省,江宁区,南京市,江苏省
"179",江都区,扬州市,江苏省,江宁区,南京市,江苏省
"26",宝应县,扬州市,江苏省,江宁区,南京市,江苏省
"346",仪征市,扬州市,江苏省,江宁区,南京市,江苏省
"105",高邮市,扬州市,江苏省,江宁区,南京市,江苏省
"305",京口区,镇江市,江苏省,江宁区,南京市,江苏省
"563",润州区,镇江市,江苏省,江宁区,南京市,江苏省
