DAREA,丹徒区,丹阳市,京口区,仪征市,六合区,兴化市,句容市,启东市,吴中区,吴江区,嘉定区,天宁区,太仓市,奉贤区,如东县,如皋市,姑苏区,姜堰区,宜兴市,宝山区,宝应县,崇川区,崇明区,常熟市,广陵区,建邺区,张家港市,徐汇区,惠山区,扬中市,新北区,新吴区,昆山市,普陀区,杨浦区,松江区,栖霞区,梁溪区,武进区,江宁区,江都区,江阴市,泰兴市,浦东新区,浦口区,海安市,海门市,海陵区,润州区,港闸区,溧水区,溧阳市,滨湖区,玄武区,相城区,秦淮区,虎丘区,虹口区,通州区,邗江区,金坛区,金山区,钟楼区,锡山区,长宁区,闵行区,雨花台区,青浦区,靖江市,静安区,高淳区,高港区,高邮市,黄浦区,鼓楼区
张家港市,7.641206291960424e-12,1.4523921066225735e-11,4.509437312778707e-12,5.2327800883255265e-12,2.9746633992018536e-12,1.3476664580291815e-11,1.8108369263515653e-11,8.468935160427793e-12,3.001187813074818e-11,4.135445535134319e-11,1.3807542323833266e-11,1.4407487313503441e-11,6.372437239330807e-11,2.315521403800671e-12,6.128114666733841e-12,3.1960138053738e-10,8.806279420131149e-11,6.546209016604624e-12,3.4629882198521005e-11,4.682266201173272e-12,2.1461138030292162e-11,1.8223017300241365e-10,9.271053919785028e-12,1.0879884435501433e-09,2.863059689451499e-12,4.020696259630415e-13,,1.6333049362529405e-12,5.942534889034813e-11,2.418556503533581e-11,2.5587153172987422e-11,4.469433344012446e-11,7.88412542324818e-11,2.165135517678161e-12,1.0113449164061183e-12,2.426092957599567e-12,1.7087281534123628e-12,2.8029338108610102e-11,2.3384389947348353e-11,4.101644467896206e-12,6.848419839237081e-12,2.4683805888057618e-09,2.621323748446618e-11,3.1239342053505423e-12,1.6066924894002426e-12,9.799753986280805e-12,8.968958186923283e-12,7.864119927948804e-12,2.8106129882664535e-12,1.6472185671152276e-10,5.745973141902585e-12,1.3476461823500999e-11,2.1764073814913808e-11,1.8762492403580352e-12,7.400484252537167e-11,6.352186670851583e-13,3.041029568626929e-11,1.068911136813867e-12,9.909494252150958e-11,2.332917263100046e-12,1.9820073131214035e-11,3.917207121819378e-12,7.471884726016152e-12,2.710195522738453e-10,2.0524382342534287e-12,2.304094174892287e-12,1.5757266154967896e-12,3.674870526093258e-12,5.565635696871577e-10,2.199210165095371e-12,6.169952235304069e-12,1.1637996357068992e-11,5.322985208347533e-12,1.6159844055162218e-12,9.697752483901858e-13
徐汇区,9.615573088861344e-13,1.037842010461606e-12,1.4435397565712215e-13,5.092282193035349e-13,7.866290668561262e-14,6.147572780268985e-13,8.910885586236009e-13,9.2568110392275e-12,1.1998467529415123e-12,3.6971943453037855e-12,5.2295525999229906e-11,8.499541715133907e-13,1.174857047950174e-11,6.872434967847694e-11,7.192911365466388e-13,9.110141209656864e-13,3.7435433419658e-12,3.8530924109038665e-13,2.1030198818126438e-12,5.905502176440717e-11,5.72503171666953e-13,3.3468235520544187e-12,3.442036616940293e-11,2.833117336280766e-12,1.2220121789024965e-13,9.170489751440427e-14,1.3688755324400746e-12,,1.0791546502619834e-12,2.0430723102313333e-13,8.354917821268446e-13,2.044175180511969e-12,2.123767241973333e-11,1.0147583887395443e-10,6.066021774202396e-11,1.3378105364579217e-10,3.799521792084646e-13,1.777395496272309e-12,3.5248651072625204e-13,5.158789432892783e-13,1.791543739611741e-13,1.3587516189829361e-12,2.638385982674484e-13,1.8721532315211864e-10,6.070614864040256e-13,1.0785479839685914e-12,2.9592977036245096e-12,4.211541024059479e-13,1.7094682738047026e-12,3.070321920606521e-13,1.8393737611169396e-13,6.926738354779401e-13,1.1807941256985179e-12,5.705852359489215e-13,1.5899087216298623e-12,2.1211486436831767e-13,9.442913879541193e-13,5.8061129204538853e-11,9.867303142524344e-13,1.773655810729655e-13,2.7454327069411206e-13,6.215269230957152e-11,3.4428351486803753e-13,1.64731477889044e-12,2.1886963256557012e-10,2.8163058976028904e-10,1.7670258393028422e-12,5.049039585875905e-11,9.704555721886972e-13,1.1452097736068759e-10,,2.510088909394685e-13,8.633442240621207e-14,2.5623631454168214e-10,5.324906076228971e-13
惠山区,7.264282531692416e-11,6.1115111926805e-11,7.220205087735754e-12,7.800264765472763e-12,4.819776093388206e-12,3.0492299637799794e-11,1.1846679208170276e-10,2.240328729253699e-12,7.400833568912673e-12,1.3869293156350211e-11,3.1136028700715424e-12,4.409919853678479e-11,6.104628221159759e-12,1.3874872381047775e-12,2.9435764348866394e-12,5.268629253332679e-12,1.2329672955078239e-11,1.381170884498273e-11,3.1993184874821783e-10,1.2052751834600924e-12,1.503342671615979e-11,4.152414192437977e-12,7.344777825495472e-13,2.3821108553181682e-11,3.2661975653489596e-12,6.115782767923321e-13,3.5624518641194e-11,9.479871821730415e-13,,6.2463079901827e-11,1.1493560445712122e-10,2.5439983891441554e-10,1.1457659619305303e-11,2.82797218360846e-12,2.3666646512427807e-13,1.5849239441207958e-12,5.827024858081238e-12,1.058731427666776e-09,3.3473604555512146e-10,8.203012753374482e-12,1.6213500360826002e-11,6.180359098452095e-10,3.209579932590969e-11,1.163289029597439e-12,3.388135005031738e-12,5.323630774470205e-12,9.362474602648133e-13,1.3203251907748967e-11,1.3300481265141801e-11,1.6833569243196612e-12,6.6700452153542605e-12,3.9120790051196115e-11,7.745046814775134e-10,5.632730609497813e-12,2.542644581845207e-11,2.1597760076455565e-12,9.858526693806645e-12,2.276252431014492e-13,1.8204214255558755e-12,5.588955863281774e-12,7.639946628276778e-11,2.072475815957446e-12,2.8800706340880252e-11,5.732566953041222e-10,7.890550889117242e-13,1.6055056282999013e-12,6.5537478828797585e-12,2.3031863766545825e-12,1.0474631059354848e-10,4.543848863983507e-12,1.1470510919628703e-11,3.031984832128745e-11,8.744395656299631e-12,8.25459301937224e-13,2.9502028354703077e-12
扬中市,3.611547830500623e-10,8.820111562436012e-10,2.4510569358556225e-09,8.12444034089248e-12,6.902615320600096e-12,4.953088052202688e-10,5.71515366693957e-11,1.0719220736624485e-11,1.702428060434303e-12,3.4834598884490017e-12,7.402506475570229e-13,2.0913767309590518e-11,3.3245556756899163e-12,3.4044413124000423e-13,1.251913322606682e-11,4.5420940423451213e-11,2.217943826410579e-12,2.5101822284683297e-10,3.794008962098123e-11,2.3300351752961297e-13,1.507102647363741e-10,9.349603604239006e-12,1.874255773149922e-12,5.677925575522161e-12,1.1222669495589355e-10,1.9507978036316303e-12,1.3820380547872505e-11,5.213563634511261e-13,1.2334771614610718e-11,,4.2287253637761154e-10,9.154702369899797e-12,1.949193036511493e-12,4.567391511655246e-13,1.887282617276785e-13,,1.0162624284405894e-11,4.593085802981579e-12,2.825918023001477e-11,1.7136739618903074e-11,9.218030190433031e-10,6.610627123394976e-11,1.0986511883435138e-09,4.4024442793115593e-13,2.834725834928844e-12,6.113228579005144e-11,9.385890872344752e-12,3.7651903694956834e-10,6.308276418187325e-10,5.086924840332974e-12,1.173845582024983e-11,1.749774687384684e-11,8.427921856353884e-12,6.9472979150185974e-12,4.205427362022788e-12,3.4446010036111117e-12,2.2717999006565278e-12,2.0744959214258643e-13,8.903663175387489e-12,2.065728292249562e-11,3.822701109474168e-11,,3.844990398424108e-11,6.263455395098222e-12,,5.620833184723122e-13,4.300454821638648e-12,4.95279706687219e-13,1.615164120513844e-10,8.891939112776874e-14,,2.3511599575591085e-09,1.652898651604193e-10,1.1702357321942844e-13,4.9012951323536e-12
新北区,1.049526207296704e-10,8.706288298272113e-10,4.1568120621200994e-11,1.716488739766807e-11,7.424317185209905e-12,1.1071481470189029e-10,1.2399068303290208e-10,1.7254858693472107e-12,2.7952273273554154e-12,5.467183144745189e-12,2.234231964334801e-12,1.0881565747191935e-09,3.497638023193332e-12,6.987216972600504e-13,1.3224880922581558e-12,5.264253700443966e-12,4.676391113734007e-12,3.512909506492036e-11,1.0488287547537716e-10,4.641473527030214e-13,7.244922001345166e-11,2.295150849276508e-12,3.3941385974036727e-13,9.959721250033718e-12,9.930011971096731e-12,1.354221045721136e-12,1.6499734462942114e-11,4.1542063995657897e-13,2.7084048023392282e-11,7.089383203286162e-10,,1.5473256371648916e-11,4.784900240182254e-12,9.51188949098218e-13,2.7341833989893834e-13,1.129600750366402e-12,7.038631406671163e-12,9.161567279670011e-12,5.519038131654295e-10,1.2168639688897186e-11,7.272528747863694e-11,4.273882242465576e-10,2.1017415338114794e-10,9.64292979749674e-13,4.491793993018826e-12,1.0988600381481146e-11,7.210913924392251e-13,6.466475582864656e-11,3.4695248253195795e-11,1.5694594656962573e-12,5.8458057324154844e-12,1.4120227885109143e-10,9.187332087684192e-12,5.3505584096926856e-12,6.503581357537403e-12,2.538941931791275e-12,3.623261279815261e-12,2.5045057983146476e-13,1.0749250369059101e-12,1.0761438980553597e-11,3.5572217596055584e-10,7.981033515982394e-13,1.2908726363782071e-09,1.774791824281686e-11,9.512214799768399e-13,1.9905430291524986e-12,6.5186817648816485e-12,1.3154752176774057e-12,8.18219286138236e-11,1.5565889338461727e-12,1.0842352055595352e-11,1.286543358026274e-10,4.826659517923758e-11,7.487876633521571e-13,4.9231564466361535e-12
新吴区,1.947113329637225e-11,3.771236859316681e-11,3.4415455816237585e-12,1.0622953785504415e-11,6.058996544264343e-12,2.1233045795371913e-11,3.1572532130036794e-11,3.0803754663228027e-12,2.78662924829084e-11,3.655796598688574e-11,5.417405462964842e-12,1.6860863223459674e-11,1.1519097613499274e-11,4.343794425263921e-12,1.97868832895596e-12,2.297255136327304e-12,2.8636081773313836e-11,7.772908127755407e-12,1.7017297572219114e-10,2.0757001310643537e-12,2.0788564993979588e-11,7.988720735340214e-12,9.694865846635536e-13,4.852754053729188e-11,3.991920061487594e-12,7.848392880784943e-13,5.3542428158882134e-11,1.618075848886005e-12,3.012053818652086e-10,1.7422806570532083e-11,2.7305688464824134e-11,,2.4926155711913833e-11,2.3100498386753778e-12,7.809799303297993e-13,4.093890877294797e-12,1.1374293491029246e-11,1.0672464666309395e-09,3.529527489498441e-11,9.00190887488524e-12,7.02287540369194e-12,1.0354859518623949e-10,1.358264249856708e-11,5.031592954856641e-12,5.376447864954166e-12,4.06005485937127e-12,2.5500963880643853e-12,7.944323417780016e-12,1.4862390739242894e-11,1.884131638147007e-12,6.409217535335187e-12,2.180701297162642e-11,8.297804788167542e-10,4.984216890343445e-12,1.9515724849465335e-10,1.7713512225478235e-12,4.2757954345154666e-11,6.438382619619408e-13,2.6253870021941223e-12,4.521323383355686e-12,2.176456861723489e-11,5.034264085995877e-12,1.1838561225569033e-11,1.2477927737342732e-09,2.2012946478920115e-12,3.984296069733144e-12,5.025663506564353e-12,6.964593548234824e-12,3.470497163058271e-11,2.5348285728895355e-12,2.676386049215974e-12,1.7952921676633847e-11,1.1043573453783394e-11,2.2733195787428957e-12,2.771892542465757e-12
昆山市,1.6182875727952612e-11,1.7379541195519365e-11,1.5645196395598232e-12,4.442166325440589e-12,3.493394925186824e-12,6.7169562977085106e-12,1.6903308225377828e-11,9.116961107550348e-12,1.8578980386409655e-10,1.6832372184518186e-10,2.2758864049452194e-10,1.0120082050595617e-11,7.706330241674531e-10,1.279311559126482e-11,8.50443643814342e-12,7.16441099986757e-12,3.5538814155071786e-10,2.240786705279517e-12,1.7806524445809028e-11,1.832220057141699e-11,7.990615489031969e-12,3.804599816849972e-11,8.943525853254169e-12,2.5300809561695786e-10,1.3567294053078977e-12,8.888579753835229e-13,9.101737860159721e-11,1.3565393216374528e-11,2.6236082690635997e-11,4.050544562479995e-12,1.0522009165283249e-11,4.343769318143362e-11,,2.3149154803733924e-11,6.166394025901916e-12,3.117511339830891e-11,7.125178346434962e-12,1.9031938322923122e-11,8.204276248794709e-12,7.05863135406321e-12,2.5218278759778704e-12,1.8164092707062558e-11,4.722663974216671e-12,1.7797996457586226e-11,7.702688436135255e-12,1.3054899602745754e-11,6.559764037998349e-12,2.433340247908821e-12,1.854408693320562e-11,2.8094511685916e-12,3.40358373964871e-12,7.812425904926705e-12,1.6083171315606025e-11,6.588907864058359e-12,9.867774747344162e-11,2.25886660654436e-12,5.662743629888656e-11,5.430716026473617e-12,9.313114113947935e-12,2.2880082247215954e-12,7.679616121130157e-12,2.4699243199437393e-11,7.444541324758269e-12,3.2476118815433086e-11,2.0452020413057134e-11,2.3373480536821517e-11,1.554893991385329e-11,3.388471788877628e-10,3.77803868586631e-12,1.4013794465137116e-11,2.4248807328441405e-12,4.6181364180031275e-12,4.107947703831244e-12,1.0997576679245468e-11,5.950914859777227e-12
普陀区,2.4300138651570744e-12,2.0912674159573326e-12,3.648062981744675e-13,3.6768676396128844e-13,3.123907843013662e-13,1.849515482538375e-12,2.972544582559948e-12,1.3098197085029907e-11,1.859390564859653e-12,3.3579556809648465e-12,3.265049316828261e-10,2.4764372116645196e-12,2.622285318636694e-11,2.1739893296591606e-11,1.84137466934837e-12,2.3433950900719686e-12,7.983572448754177e-12,8.346342716906109e-13,3.0486394658824642e-12,2.724936184002314e-10,2.1082087282241606e-12,9.069168252880418e-12,5.093618467185736e-11,5.743927019955549e-12,2.9779324713447343e-13,2.4278927274067455e-13,2.3165452074206606e-12,1.0051452398020126e-10,2.8609451055102146e-12,6.638375054938673e-13,1.5801926396185035e-12,4.0913428664974794e-12,3.255845798219385e-11,,7.475302836053077e-11,4.300045869480762e-11,1.1498214891430696e-12,3.7145232992355854e-12,8.208007688261969e-13,8.923054992371316e-13,5.82110540645696e-13,1.892088024521522e-12,1.5920682847849942e-12,7.520488622253865e-11,8.659630811842075e-13,3.504431045576063e-12,5.637936933652905e-12,7.49372288081458e-13,4.411539053413537e-12,7.418145576491344e-13,2.6562290160014186e-13,1.4170722326064952e-12,1.985634874576012e-12,2.1792071978771164e-12,2.039190981958091e-12,3.528079159565591e-13,1.8723072391954833e-12,8.883417459870552e-11,2.3826724162579693e-12,3.585856545218029e-13,7.028267117586143e-13,2.086788490863719e-11,1.4666746094257383e-12,2.7012490338302563e-12,2.5912455843006846e-10,7.582259601381559e-11,3.0166896283373037e-12,5.531975290571051e-11,1.767711935398209e-12,2.9807752433451656e-10,3.0106815605214025e-13,7.612090257632326e-13,1.2623347834838478e-12,1.074477024524272e-10,2.1294459925677653e-12
杨浦区,3.3472299934330324e-13,1.0370241598067907e-12,1.2921519743410175e-13,3.038827511644678e-13,1.408266446677565e-13,6.114289751416921e-13,4.4667715430362407e-13,3.421326494231147e-11,1.2056144527861292e-12,2.7361676535481863e-12,4.90261966919481e-11,5.357868020972444e-13,1.7835359959210018e-11,2.350661770473566e-11,1.9901040651476465e-12,1.1552543972143765e-12,2.316924382784422e-12,3.0657853798644764e-13,1.911431785112355e-12,2.3409775557203807e-10,4.099706157552992e-13,3.5670234616383325e-12,1.385951785228902e-10,3.3480209271486164e-12,1.6407848579677032e-13,,9.95570860606295e-13,5.776068414159355e-11,9.227280097970491e-13,,5.581131179974241e-13,1.6692886678288026e-12,1.3524193030019082e-11,7.496308568453877e-11,,3.2569585787400705e-11,3.40105602415507e-13,1.3295642236170548e-12,5.048325284456061e-13,4.41100773204248e-13,2.8064047747970186e-13,1.3365448242389446e-12,7.422459181969743e-13,2.9514905619389954e-10,3.1808626171308984e-13,1.626000575394721e-12,4.148955370758556e-12,2.1542089850349852e-13,9.823454004897977e-13,3.805378956792103e-13,3.292947667231155e-13,8.267084297589287e-13,1.0755043419110534e-12,3.7633950634816384e-13,7.939795234827601e-13,2.3055621591991277e-13,6.529530076840614e-13,8.341763718468767e-10,1.505867711207433e-12,3.1752957924476356e-13,3.127742561715662e-13,1.662855697350346e-11,4.109034720101024e-13,9.922249871809335e-13,6.239520729155868e-11,4.281867731554571e-11,1.0544754848041527e-12,2.5293086117789884e-11,7.107392971875448e-13,1.6438589128919767e-10,,8.987397334313211e-14,3.091212247060112e-13,1.0596071035818306e-10,6.159744911596015e-13
松江区,1.5634853646934723e-12,2.1373288262749324e-12,1.4444217885010414e-13,1.0190787360490992e-12,5.903322848208503e-13,1.3327879654547221e-12,2.193417258031145e-12,7.170942300097332e-12,3.751218964142825e-12,2.147576396327897e-11,6.142959296819517e-11,1.7608395220891837e-12,2.951844768085239e-11,1.6197313217964205e-10,1.9629017398644863e-12,2.335900095518582e-12,5.663457591067387e-12,8.353467910977542e-13,6.264353726630953e-12,3.56563261732125e-11,5.155676843949878e-13,8.541569340971616e-12,3.3912434261898195e-11,8.378862349244602e-12,3.668276559032155e-13,1.9881535062543634e-13,2.6324151404950536e-12,1.359183514282624e-10,3.795465751774017e-12,3.066481002979945e-13,1.852930436475735e-12,5.04179126139993e-12,3.872182027848018e-11,3.985985745566355e-11,2.547202645040718e-11,,4.696394759323003e-13,2.21683964212161e-12,1.3755373596877306e-12,1.1787717287723158e-12,4.033436420249615e-13,1.972140696282355e-12,8.485708145679667e-13,8.254430065275714e-11,6.66694112077373e-13,2.130013812943054e-12,2.6756980972195423e-12,4.06361027632872e-13,2.2806837245685987e-12,8.153140711540045e-13,3.6809953112272793e-13,1.4439522357778681e-12,2.1920223905123135e-12,5.258601480683414e-13,4.119542381433243e-12,2.27404790177238e-13,2.2346886823637804e-12,2.3952489804965796e-11,2.1365243587500655e-12,3.726953055487451e-13,1.0863572240528982e-12,9.344666251661884e-10,8.267853097083665e-13,4.968071272661523e-12,7.254357825440751e-11,3.8081276275698563e-10,1.6931858020064382e-12,5.193423997346599e-10,5.958706950812603e-13,3.769879479507172e-11,6.258292098186947e-13,9.795328235104214e-13,8.422749511897962e-13,6.094596886609101e-11,3.6887259470727986e-13
栖霞区,9.224987954954746e-11,5.829046697974556e-11,1.4785877090156896e-11,2.4387652447245395e-10,8.510083395067837e-10,9.714119090249123e-12,5.540608515070384e-10,1.3270643428619601e-12,1.1441503334511855e-12,1.7373633201466362e-12,2.4875001914141328e-12,6.2930579834342715e-12,1.0583683436704436e-12,3.9739327505756257e-13,2.6569674445116795e-12,5.1090948268731416e-12,5.051832698373952e-12,4.1314712894398495e-12,1.2242511400332462e-11,1.9780371351711787e-13,4.943232538086601e-12,7.275730447059697e-13,1.9888903177332603e-13,1.4176947852165854e-12,5.081723951993824e-12,1.4542549905164422e-10,3.2047209938271137e-12,5.421790480504239e-13,3.0268773975724945e-12,1.3489980213046524e-11,6.808635213647215e-12,3.642985758546534e-12,3.481825093263039e-12,1.5267248359394504e-12,2.0027139188263998e-13,3.362986295785346e-13,,5.615708711478913e-12,4.6324109833023094e-12,4.970921903038217e-10,8.701278843073152e-12,3.829784021519741e-12,1.0050410879060666e-11,6.27343868682141e-13,2.688870144949226e-10,5.910496356974148e-12,7.243605312760051e-13,6.340818454762075e-12,3.3336548854026264e-11,1.3195245313549796e-12,1.0292109983989369e-10,2.3747438880053994e-11,2.0780244383629754e-12,1.2546490378605084e-09,2.7625883111030596e-12,3.0850580951558385e-10,2.4615019348747992e-12,1.540964385963614e-13,9.448235259868053e-13,1.4653863299064297e-11,1.014126958169066e-11,1.4907011590083543e-12,5.304208513150868e-12,1.251114398448357e-12,6.038443624770567e-13,1.2525698895297113e-12,1.4600607938701094e-10,7.00763134759327e-13,4.144851048209565e-12,2.3589485304817264e-12,1.1224302971306583e-10,7.01190489257603e-12,8.769971984253235e-12,1.0307027231675706e-12,4.5299253022527613e-10
梁溪区,1.2952008235108698e-11,2.3127845907353547e-11,2.2775309990063275e-12,4.509045562282749e-12,1.7729949455632325e-12,2.098210285909963e-11,2.265517778225445e-11,1.874881325982351e-12,6.239403742939024e-12,9.308019300091861e-12,2.7090368767863544e-12,1.3783964266422836e-11,4.8308614585000845e-12,8.519733558613244e-13,2.4002492484256446e-12,6.600048003555969e-12,1.120327716533434e-11,8.932672032664776e-12,1.556395931213877e-10,9.68697488394465e-13,1.2829998454833068e-11,4.729859718095759e-12,4.539087756442461e-13,2.2918076631673794e-11,1.209929656409068e-12,5.905572329435528e-13,3.3015774077323916e-11,9.427600360577845e-13,1.054559699376306e-09,1.4209439800615185e-11,2.228434279103778e-11,1.0772301622822915e-09,7.4742380905121e-12,1.8435576035415892e-12,3.6565090181392224e-13,1.279179800596919e-12,6.649537767525927e-12,,3.6670676943053614e-11,3.837809580483025e-12,4.3264147100060996e-12,1.7177943339003603e-10,1.8422625764133536e-11,1.152497925622838e-12,3.547000316519675e-12,4.496353470615264e-12,2.686370375910192e-12,6.567229009745933e-12,1.104933230217925e-11,2.3726551582192456e-12,4.501145446965453e-12,1.4125394861293996e-11,1.5745738634251021e-09,6.7686870736434555e-12,1.9205505797017314e-11,1.5220787734037626e-12,9.382124840809084e-12,4.3541601683251067e-13,1.187525516707489e-12,1.918881213069252e-12,1.3645682791551704e-11,5.336642932593258e-13,1.1551101885839343e-11,7.729588837444117e-10,1.0335798289420831e-12,2.2536381064105385e-12,4.8024151326176634e-12,1.5326591656455742e-12,6.050650165330148e-11,3.1440472054359734e-12,6.444362971210018e-12,1.1056423609332832e-11,4.670170508682661e-12,1.3509144886835425e-12,5.127838317109669e-12
武进区,2.0792568740023076e-11,1.9237526841748653e-10,8.061796748466558e-12,6.50283863731102e-12,3.696649918172787e-12,2.2748840810328366e-11,5.4474462574587e-11,1.6778104545473048e-12,5.842962098764163e-12,1.0766080721740247e-11,3.728799698092471e-12,1.2213119894681545e-09,1.0420941090879545e-11,1.947416753177984e-12,1.8704691813038103e-12,4.808571235497638e-12,8.149253080963995e-12,7.435263069354714e-12,9.020817287867944e-10,1.3527253764164254e-12,1.4972639370951207e-11,3.6186709937490346e-12,8.800954867760768e-13,1.9761151877288497e-11,4.15095175625704e-12,1.1866847840659028e-12,3.150864660905388e-11,5.786504273159477e-13,3.2135985971395124e-10,4.1326576536402466e-11,5.562772414040226e-10,4.877649205074249e-11,9.818499220573965e-12,9.456234435053368e-13,2.0946841153412856e-13,1.7393854872653648e-12,3.6760922088199555e-12,4.390279835992825e-11,,9.816758027715178e-12,7.0921779601240956e-12,1.4652838622472077e-10,2.4258354729149563e-11,1.465874270678443e-12,3.176498254272081e-12,4.407374602727121e-12,1.7483658062277018e-12,9.281121215004853e-12,8.581033556789275e-12,1.2546552454055306e-12,2.7935991697440873e-11,3.4823503013208225e-10,1.4329553032048265e-10,4.376933470205451e-12,1.2566560532316875e-11,1.7180925267295885e-12,7.309164642968407e-12,4.7820553286768e-13,1.6855797670354883e-12,5.097662044003435e-12,9.437666807746609e-10,1.76375373835925e-12,1.1315527129048802e-09,4.463604535370879e-11,7.847968104681777e-13,1.6956005710844762e-12,3.4268051689993395e-12,2.9881568298019788e-12,3.3798291136197806e-11,1.639790924719594e-12,3.0101933845940296e-11,2.2258163693420278e-11,6.2621409496878705e-12,9.39159715411769e-13,1.8077270155521435e-12
江宁区,5.022038366486109e-11,6.717521647474529e-11,1.2712015476934544e-11,3.37450018184189e-11,2.0202306248052965e-10,9.535730896883165e-12,7.567182569900939e-10,1.3191841938354553e-12,1.1397507678442577e-12,3.2409686816175315e-12,1.7764608142404322e-12,5.309780988574941e-12,2.2795147261904047e-12,7.792934410086097e-13,3.5821143305702363e-12,5.2320778260389784e-12,3.6030202137520435e-12,8.397608429376153e-12,3.7620246874458904e-11,4.559338391538473e-13,1.0723819315484599e-11,1.6108809991828094e-12,3.4598903948723354e-13,3.4773896892960387e-12,7.39608401385186e-12,3.3933990421104473e-10,5.78283956141116e-12,5.158613047522869e-13,4.7532546385212215e-12,2.6897117259299847e-11,9.078839146426534e-12,5.7247564774103356e-12,2.6027161934918377e-12,7.16672351239617e-13,2.7871504384703425e-13,7.800372485186327e-13,5.070015479289936e-10,4.291046162515763e-12,2.1598555022303014e-11,,9.378891255985597e-12,6.1741939146692555e-12,1.2788135973202357e-11,1.4024786090827619e-12,2.9898319416034747e-10,8.426182908645136e-12,1.6381348075924258e-12,9.94077701338346e-12,2.6404321349298408e-11,2.587604967361227e-12,1.2002613424540485e-09,8.507056428502138e-11,3.459368786256699e-12,3.1124377289548167e-10,4.0516775898657165e-12,5.488211960269338e-10,2.013004739597972e-12,1.5318140918793482e-13,1.3434831361984616e-12,1.5274295547693916e-11,5.292551465204771e-11,7.932252293297288e-13,6.793686562931835e-12,3.781580440585732e-12,1.4302318252755855e-12,2.3196349692805408e-12,9.383510621738244e-10,1.2678156065788524e-12,5.768334312661724e-12,1.4641811737003458e-12,7.348612529514755e-10,1.0734212696758438e-11,1.2357617041256186e-11,7.258487212149531e-13,2.576966192929076e-10
江都区,9.216290863927708e-11,3.9109194980372104e-11,8.061873205379018e-11,4.0389218697202707e-10,3.1625265319409155e-11,6.959716936944801e-10,1.981273042053159e-11,4.697627385949797e-12,3.407088643180246e-12,5.801092121642152e-12,3.2981676838927503e-12,4.7709883889905455e-12,4.474962308991322e-12,4.475921469276177e-13,1.1315755884288551e-11,3.7024092095946594e-11,3.6276397596031476e-12,3.367563401897968e-10,1.2046086486546582e-11,9.190102141538532e-13,7.175189976413891e-10,6.350972731900503e-12,1.437415280734604e-12,8.855467639838784e-12,1.683983546554268e-09,1.9235794445233206e-12,1.9179518659071008e-11,4.798100329327427e-13,7.517206780398981e-12,6.331823860115857e-10,2.0467713240763593e-11,1.0468780116013758e-11,3.4168836760805317e-12,7.005701618746587e-13,2.481267265349259e-13,8.928385767406459e-13,7.26656753499028e-12,5.776117370438746e-12,7.948195916997094e-12,6.33913874981735e-12,,4.9406677318043774e-11,3.1465958149589665e-10,9.37108973112901e-13,9.705467141260553e-12,5.358163749942294e-11,3.926336034472089e-12,1.2023739280582528e-09,3.9952212454557756e-11,5.573277672734434e-12,4.501262850560119e-12,1.7556305809067737e-11,4.453903378099509e-12,7.191572247803663e-12,3.861525163681971e-12,2.939695843742463e-12,4.034805014490042e-12,4.091103347331611e-13,6.1074333822499645e-12,1.1781813703402257e-09,9.68517437145624e-12,1.8106939364585134e-13,7.582686920222475e-12,5.81276706490898e-12,7.912960390536853e-13,8.21097619848239e-13,4.345155594792308e-12,9.405632002260788e-13,1.646988539586452e-10,7.014300002777878e-13,4.373074647749571e-12,8.347817555896766e-10,2.359641367146126e-09,3.333512307581797e-13,5.54173700865986e-12
江阴市,2.130010503379078e-11,7.245087697737995e-11,9.886284323089034e-12,9.901012508933637e-12,4.2916093556897244e-12,3.020914826049244e-11,3.947131259881407e-11,7.798921665007915e-12,1.2468832793534724e-11,2.2252390563188053e-11,1.1902615749506773e-11,2.4866874304447516e-10,3.552221421495273e-11,1.9815597988616967e-12,7.286778898790641e-12,2.366140275979861e-11,1.3889317246367527e-11,1.6548684816004747e-11,1.3317450416910072e-10,3.390500532703807e-12,2.5518871014617445e-11,1.2697882810688516e-11,2.4545546514474095e-12,2.0242172408720743e-10,4.681034150021013e-12,9.93531501965178e-13,2.4239770757288123e-09,1.1834791650063628e-12,6.259601248948871e-10,8.430933782090738e-11,4.565282263374773e-10,1.1123258866847054e-10,1.574161091978425e-11,2.276303445866562e-12,1.0161083108188453e-12,1.646972810223241e-12,4.786617499753801e-12,1.5781848312652468e-10,1.4861771149663138e-10,8.580183328436e-12,1.7390652690865496e-11,,1.1760394511458272e-10,2.4983875928825725e-12,3.299912226320441e-12,5.930355322074437e-12,6.704677837871434e-12,2.6189463301515207e-11,8.819233929231343e-12,6.826408029268573e-12,9.821552761024695e-12,3.51100266869775e-11,1.9932134233528993e-10,2.71902917212377e-12,2.5701635847350578e-11,2.3742648982451557e-12,1.2057327280632781e-11,9.357840072073717e-13,5.633032097210422e-12,5.847093269124308e-12,5.936253133754992e-11,2.7655968191564916e-12,5.750814478315082e-11,6.00996606436937e-10,1.942678198440162e-12,1.7266850449910177e-12,4.5889904639056316e-12,3.0028983524304193e-12,1.1639219394967992e-09,1.4491583462977202e-12,9.680139585651806e-12,4.615264734275168e-11,1.322848942369055e-11,1.1409050358374768e-12,1.3693467099584536e-12
